BlockID,BasinID,CentreX,CentreY,CoordX,CoordY,estgw0,gw0mSL,estgwm,gwmmSL
527,1,2550,4350,2698374.148,1249029.438,521.2040208,7.376149399,525.4750915,2.490186266
528,1,2850,4350,2698674.148,1249029.438,523.7961359,5.684139433,526.1155753,2.752480221
529,1,3150,4350,2698974.148,1249029.438,526.7860619,1.205654634,527.2518394,2.407882808
530,1,3450,4350,2699274.148,1249029.438,529.5594858,1.236775043,529.0778755,2.83184669
531,1,3750,4350,2699574.148,1249029.438,531.855374,1.244343612,529.7352845,5.702215516
532,1,4050,4350,2699874.148,1249029.438,533.9289019,1.223051671,530.5558477,8.98581896
533,1,4350,4350,2700174.148,1249029.438,534.9140112,7.230159857,531.9511417,9.653024934
534,1,4650,4350,2700474.148,1249029.438,534.4859259,15.39703944,531.8543519,17.72203694
535,1,4950,4350,2700774.148,1249029.438,533.5520939,25.40514842,531.2683588,29.1552523
536,1,5250,4350,2701074.148,1249029.438,532.5743456,54.10467321,530.7609452,57.62099923
537,1,5550,4350,2701374.148,1249029.438,531.6839696,89.68312248,530.3645383,92.71185056
538,1,5850,4350,2701674.148,1249029.438,530.9096553,123.4997054,530.0517688,126.4898979
539,1,6150,4350,2701974.148,1249029.438,530.2460592,134.3982608,529.7987399,137.0345934
540,1,6450,4350,2702274.148,1249029.438,529.6784048,140.699682,529.5891818,142.9941515
541,1,6750,4350,2702574.148,1249029.438,529.1910674,162.4711167,529.4122277,166.7058278
542,1,7050,4350,2702874.148,1249029.438,528.7702138,173.6068875,529.2604408,175.5590036
543,1,7350,4350,2703174.148,1249029.438,528.4043314,193.3611933,529.1285648,195.2015323
544,1,7650,4350,2703474.148,1249029.438,528.0840632,211.072473,529.012767,213.1538996
545,1,7950,4350,2703774.148,1249029.438,527.8018622,227.5599513,528.9101761,232.1612525
546,1,8250,4350,2704074.148,1249029.438,527.5516419,240.385563,528.8185895,241.404551
547,1,8550,4350,2704374.148,1249029.438,527.3284758,232.3088005,528.7362841,232.874827
548,1,8850,4350,2704674.148,1249029.438,527.1283537,206.4325272,528.6618885,206.8236188
549,1,9150,4350,2704974.148,1249029.438,526.9479906,184.4978591,528.5942954,184.7011591
559,1,1050,4650,2696874.148,1249329.438,517.3841272,37.71794871,521.7911431,34.82424152
560,1,1350,4650,2697174.148,1249329.438,517.037435,41.06509208,521.0980298,38.62674088
561,1,1650,4650,2697474.148,1249329.438,516.7889533,25.4374817,520.4892226,23.3024441
562,1,1950,4650,2697774.148,1249329.438,516.8704432,7.076339711,520.7917382,2.548539619
563,1,2250,4650,2698074.148,1249329.438,517.7989262,6.95544807,522.9317176,1.186337976
564,1,2550,4650,2698374.148,1249329.438,519.6800354,12.3337022,524.5385151,7.079540502
565,1,2850,4650,2698674.148,1249329.438,521.9624235,1.215838365,524.7034776,0.942355742
566,1,3150,4650,2698974.148,1249329.438,524.4431008,1.249052527,525.7596378,2.157028817
567,1,3450,4650,2699274.148,1249329.438,527.1242106,6.463151296,528.7688137,3.904797451
568,1,3750,4650,2699574.148,1249329.438,529.6534627,7.738357702,529.7780244,7.215031109
569,1,4050,4650,2699874.148,1249329.438,531.658064,24.6436459,530.2465639,27.87149164
570,1,4350,4650,2700174.148,1249329.438,532.7177822,18.23215481,530.6941136,20.17394199
571,1,4650,4650,2700474.148,1249329.438,532.7871871,36.75611997,530.8309121,40.30797677
572,1,4950,4650,2700774.148,1249329.438,532.3032814,51.83655578,530.6659701,55.0631966
573,1,5250,4650,2701074.148,1249329.438,531.6382213,59.97821689,530.4007572,62.758965
574,1,5550,4650,2701374.148,1249329.438,530.9630812,100.0559059,530.1338275,102.4703392
575,1,5850,4650,2701674.148,1249329.438,530.3400284,117.2324339,529.8933744,121.2802367
576,1,6150,4650,2701974.148,1249329.438,529.7856308,127.7592646,529.6833745,131.6638478
577,1,6450,4650,2702274.148,1249329.438,529.2989551,163.8570292,529.5010421,166.297569
578,1,6750,4650,2702574.148,1249329.438,528.8731604,191.3888048,529.3422793,193.0188318
579,1,7050,4650,2702874.148,1249329.438,528.5001013,200.6122,529.20323,202.5185091
580,1,7350,4650,2703174.148,1249329.438,528.1720436,188.2408115,529.0806348,189.4193652
583,1,8250,4650,2704074.148,1249329.438,527.3951559,273.480022,528.7873815,275.1481024
584,1,8550,4650,2704374.148,1249329.438,527.1891535,256.2808,528.7085666,256.7569506
585,1,8850,4650,2704674.148,1249329.438,527.0035236,244.5154694,528.6370503,244.8366339
596,1,1050,4950,2696874.148,1249629.438,516.8501352,38.3223696,520.8678687,35.90990911
597,1,1350,4950,2697174.148,1249629.438,516.4093919,31.72062766,519.6913559,30.00308857
598,1,1650,4950,2697474.148,1249629.438,516.060369,10.83528971,518.127586,8.532136238
599,1,1950,4950,2697774.148,1249629.438,515.8677732,3.526548168,516.7635036,1.701774144
600,1,2250,4950,2698074.148,1249629.438,516.818952,1.200686674,520.6905329,13.7678004
601,1,2550,4950,2698374.148,1249629.438,519.2673437,1.222426885,524.2876566,2.823454502
602,1,2850,4950,2698674.148,1249629.438,521.4081162,1.237525763,524.4521993,0.714467392
603,1,3150,4950,2698974.148,1249629.438,522.9249276,8.723412051,528.2620001,2.85605548
604,1,3450,4950,2699274.148,1249629.438,524.9446685,12.60666089,531.1194461,6.1236095
605,1,3750,4950,2699574.148,1249629.438,527.2218927,13.85190374,530.8304739,9.898692768
606,1,4050,4950,2699874.148,1249629.438,529.1493577,19.72213758,530.4326087,18.13683578
607,1,4350,4950,2700174.148,1249629.438,530.3594689,27.75077532,530.3467007,29.25052151
608,1,4650,4950,2700474.148,1249629.438,530.8283475,1.164809792,530.3220474,53.26823036
609,1,4950,4950,2700774.148,1249629.438,530.7832905,1.171601122,530.228959,52.98631881
610,1,5250,4950,2701074.148,1249629.438,530.4743352,1.17130589,530.0735902,63.86390982
611,1,5550,4950,2701374.148,1249629.438,530.0627937,1.166518863,529.8935794,91.8911428
612,1,5850,4950,2701674.148,1249629.438,529.6313232,1.171483842,529.7138097,105.9736903
613,1,6150,4950,2701974.148,1249629.438,529.2171595,128.6630438,529.5454581,134.3920419
614,1,6450,4950,2702274.148,1249629.438,528.8347906,169.0703804,529.3921682,170.9272763
615,1,6750,4950,2702574.148,1249629.438,528.4880325,193.9165638,529.2541873,195.005072
616,1,7050,4950,2702874.148,1249629.438,528.1759766,206.837181,529.1304225,207.8695775
632,1,750,5250,2696574.148,1249929.438,517.0145256,41.50871436,521.3466696,38.65333039
633,1,1050,5250,2696874.148,1249929.438,516.480996,32.16654602,520.2218831,29.88555496
634,1,1350,5250,2697174.148,1249929.438,515.9569116,18.33023362,518.7448717,15.44957271
635,1,1650,5250,2697474.148,1249929.438,515.6012804,4.88395452,517.0324362,2.738397159
636,1,1950,5250,2697774.148,1249929.438,515.9232599,1.201183426,515.7217998,1.555977996
637,1,2250,5250,2698074.148,1249929.438,516.5545892,1.215751223,519.3595059,-0.123394805
638,1,2550,5250,2698374.148,1249929.438,520.8437206,4.43749024,524.0803752,0.634902528
639,1,2850,5250,2698674.148,1249929.438,522.8029754,1.201137563,526.6080998,2.829400192
640,1,3150,5250,2698974.148,1249929.438,522.509628,1.205216511,533.6041612,0.284727718
641,1,3450,5250,2699274.148,1249929.438,523.5424217,1.202420124,534.4007512,4.21035993
642,1,3750,5250,2699574.148,1249929.438,525.2920696,17.29648647,532.0487985,10.27759037
643,1,4050,5250,2699874.148,1249929.438,526.9968105,37.17210176,530.7855348,34.91585411
644,1,4350,5250,2700174.148,1249929.438,528.2536111,1.164809792,530.2804367,45.28900773
645,1,4650,5250,2700474.148,1249929.438,528.9726558,1.165409846,530.0685602,58.28560645
646,1,4950,5250,2700774.148,1249929.438,529.253703,61.80374853,529.9345593,64.37794066
647,1,5250,5250,2701074.148,1249929.438,529.2500077,72.18008461,529.8055242,74.05558693
648,1,5550,5250,2701374.148,1249929.438,529.0882039,1.168844533,529.6693983,92.23337944
649,1,5850,5250,2701674.148,1249929.438,528.8505731,105.416622,529.5311903,106.5050416
650,1,6150,5250,2701974.148,1249929.438,528.5845224,131.8703361,529.39697,132.8441647
651,1,6450,5250,2702274.148,1249929.438,528.3154602,165.3597773,529.2704479,166.2364966
652,1,6750,5250,2702574.148,1249929.438,528.0561451,196.681001,529.1532333,197.4340683
668,1,450,5550,2696274.148,1250229.438,517.3848839,39.52941616,522.0742191,36.30415929
669,1,750,5550,2696574.148,1250229.438,516.8678669,32.52966161,521.1894115,29.65964506
670,1,1050,5550,2696874.148,1250229.438,516.2837674,10.65302482,519.9820993,6.566511802
671,1,1350,5550,2697174.148,1250229.438,515.6068273,4.196193669,518.2778723,0.680461003
672,1,1650,5550,2697474.148,1250229.438,514.7375254,1.20092149,515.7966036,2.620063051
673,1,1950,5550,2697774.148,1250229.438,514.3932687,1.205490397,514.4998569,1.368198615
674,1,2250,5550,2698074.148,1250229.438,516.3212047,4.198395923,519.2804139,0.664030557
675,1,2550,5550,2698374.148,1250229.438,521.2739429,6.220902004,523.8227882,3.05221178
676,1,2850,5550,2698674.148,1250229.438,523.0675003,9.498968067,525.8256607,6.382672621
677,1,3150,5550,2698974.148,1250229.438,522.2573096,17.97414091,531.973367,8.158577418
678,1,3450,5550,2699274.148,1250229.438,522.7407927,1.173546774,532.7455041,10.53921817
679,1,3750,5550,2699574.148,1250229.438,524.0065239,1.17892527,531.6992796,19.59238705
680,1,4050,5550,2699874.148,1250229.438,525.410087,1.166120499,530.7016897,35.7983103
681,1,4350,5550,2700174.148,1250229.438,526.5864945,1.164809792,530.1481422,54.51157998
682,1,4650,5550,2700474.148,1250229.438,527.403667,81.98152484,529.864956,82.447544
683,1,4950,5550,2700774.148,1250229.438,527.8785955,83.65862776,529.6998,84.34186668
684,1,5250,5550,2701074.148,1250229.438,528.0918352,83.13428587,529.5755089,83.54254667
685,1,5550,5550,2701374.148,1250229.438,528.1298249,86.24748685,529.4622864,86.81307596
686,1,5850,5550,2701674.148,1250229.438,528.0608014,100.2033619,529.3521317,100.7066918
687,1,6150,5550,2701974.148,1250229.438,527.9315328,138.2013057,529.2447349,138.724962
688,1,6450,5550,2702274.148,1250229.438,527.7717338,161.6838317,529.1415366,162.1184634
689,1,6750,5550,2702574.148,1250229.438,527.5994408,192.5493116,529.0437952,192.9562048
704,1,150,5850,2695974.148,1250529.438,517.8290201,28.53629277,522.7875256,25.01247442
705,1,450,5850,2696274.148,1250529.438,517.3872644,24.26221109,522.1598563,20.91653257
706,1,750,5850,2696574.148,1250529.438,516.8905375,15.17678601,521.3455142,10.34198575
707,1,1050,5850,2696874.148,1250529.438,516.32394,3.652534315,520.2553839,-1.234550607
708,1,1350,5850,2697174.148,1250529.438,515.6490436,9.250785282,518.7272473,5.765808263
709,1,1650,5850,2697474.148,1250529.438,514.8106986,3.17071518,516.5266163,0.299772574
710,1,1950,5850,2697774.148,1250529.438,514.6443851,4.092111086,516.0543818,1.820618237
711,1,2250,5850,2698074.148,1250529.438,516.4229534,14.4794507,520.2599917,10.47611946
712,1,2550,5850,2698374.148,1250529.438,519.240723,12.30519665,524.2205665,6.994711317
713,1,2850,5850,2698674.148,1250529.438,521.0137645,15.97121726,527.0974107,9.562311519
714,1,3150,5850,2698974.148,1250529.438,521.4927698,19.26451161,529.6802851,12.52804823
715,1,3450,5850,2699274.148,1250529.438,522.1361723,23.71698081,530.7402084,16.62784719
716,1,3750,5850,2699574.148,1250529.438,523.1593791,39.63221013,530.6284004,34.28132186
717,1,4050,5850,2699874.148,1250529.438,524.3081781,65.37341604,530.2003434,62.09132326
718,1,4350,5850,2700174.148,1250529.438,525.3492851,82.3549967,529.8454017,80.7934872
719,1,4650,5850,2700474.148,1250529.438,526.1624019,101.5058622,529.6151477,101.364019
720,1,4950,5850,2700774.148,1250529.438,526.7247701,103.881275,529.4663819,103.1308403
721,1,5250,5850,2701074.148,1250529.438,527.0692379,107.1149762,529.3572774,106.8093893
722,1,5550,5850,2701374.148,1250529.438,527.2475985,89.13058341,529.2640815,88.88258519
741,1,150,6150,2695974.148,1250829.438,517.905256,19.38419852,522.9535137,15.75056796
742,1,450,6150,2696274.148,1250829.438,517.5065138,14.26010342,522.4199036,8.962040884
743,1,750,6150,2696574.148,1250829.438,517.0720877,9.701492635,521.7655717,4.630261645
744,1,1050,6150,2696874.148,1250829.438,516.604864,13.87552129,520.967638,9.129584216
745,1,1350,6150,2697174.148,1250829.438,516.1265479,12.42372679,520.0467739,8.196281643
746,1,1650,6150,2697474.148,1250829.438,515.7611458,6.892555339,519.2902798,-6.512502043
747,1,1950,6150,2697774.148,1250829.438,515.923574,1.199902907,519.7435542,9.798112446
748,1,2250,6150,2698074.148,1250829.438,516.9678827,15.23697952,521.9292805,9.904052821
749,1,2550,6150,2698374.148,1250829.438,518.5420209,13.93332032,524.5407536,7.757857552
750,1,2850,6150,2698674.148,1250829.438,519.8986541,25.69244999,526.7485459,20.32089852
751,1,3150,6150,2698974.148,1250829.438,520.8146056,27.10144776,528.4137049,20.97518402
752,1,3450,6150,2699274.148,1250829.438,521.6417573,37.46726852,529.3416587,31.25556349
753,1,3750,6150,2699574.148,1250829.438,522.5677082,53.23482833,529.6214325,47.75356752
754,1,4050,6150,2699874.148,1250829.438,523.541856,71.15665403,529.5736462,66.93329822
755,1,4350,6150,2700174.148,1250829.438,524.4508677,93.82267459,529.438534,90.78368819
756,1,4650,6150,2700474.148,1250829.438,525.2122506,114.0740477,529.3133538,112.026924
757,1,4950,6150,2700774.148,1250829.438,525.794479,126.8586476,529.2155187,125.6383275
758,1,5250,6150,2701074.148,1250829.438,526.2049666,128.2509546,529.1371458,127.0936235
778,1,150,6450,2695974.148,1251129.438,518.0549797,18.43292598,523.2072521,12.90385896
779,1,450,6450,2696274.148,1251129.438,517.7157726,18.69544634,522.7927008,13.24366281
780,1,750,6450,2696574.148,1251129.438,517.3662161,12.33009345,522.3276477,7.047352307
781,1,1050,6450,2696874.148,1251129.438,517.0263075,11.34969668,521.8399401,6.187837671
782,1,1350,6450,2697174.148,1251129.438,516.7451491,3.174155405,521.4248234,-2.348434547
783,1,1650,6450,2697474.148,1251129.438,516.6348229,4.388720488,521.3238238,-5.976601555
784,1,1950,6450,2697774.148,1251129.438,516.8735788,1.203063662,521.8995944,7.5656834
785,1,2250,6450,2698074.148,1251129.438,517.5603336,1.199902907,523.2281226,5.785766246
786,1,2550,6450,2698374.148,1251129.438,518.5500041,20.64245022,524.8863812,16.41222996
787,1,2850,6450,2698674.148,1251129.438,519.5627327,27.99855204,526.4327958,22.62970424
788,1,3150,6450,2698974.148,1251129.438,520.46198,1.16537111,527.6471094,35.35983501
789,1,3450,6450,2699274.148,1251129.438,521.3033219,1.164809792,528.438755,43.76263385
790,1,3750,6450,2699574.148,1251129.438,522.1529854,57.5168098,528.8437638,52.3506806
791,1,4050,6450,2699874.148,1251129.438,523.0021701,83.77036493,528.9928432,79.40993453
792,1,4350,6450,2700174.148,1251129.438,523.7990818,115.4521701,529.0155684,112.0677649
793,1,4650,6450,2700474.148,1251129.438,524.4939685,134.5333571,528.9911339,131.9185883
794,1,4950,6450,2700774.148,1251129.438,525.059895,150.4879563,528.9539365,148.5371349
816,1,450,6750,2696274.148,1251429.438,517.9816862,17.82728113,523.2112535,12.25216115
817,1,750,6750,2696574.148,1251429.438,517.7173297,16.23201658,522.9133103,10.8019675
818,1,1050,6750,2696874.148,1251429.438,517.4891789,6.688943771,522.6580594,0.578051686
819,1,1350,6750,2697174.148,1251429.438,517.3430735,1.259,522.530128,-14.36346136
820,1,1650,6750,2697474.148,1251429.438,517.350568,8.804789097,522.6629157,3.323195381
821,1,1950,6750,2697774.148,1251429.438,517.5904066,21.30544563,523.1834933,17.21234008
822,1,2250,6750,2698074.148,1251429.438,518.0915429,1.164809792,524.0858986,14.58076808
823,1,2550,6750,2698374.148,1251429.438,518.7895726,1.164809792,525.1916809,15.71804134
824,1,2850,6750,2698674.148,1251429.438,519.5681162,1.16633927,526.2778231,23.73606581
825,1,3150,6750,2698974.148,1251429.438,520.3479642,1.164809792,527.1886473,44.75579712
826,1,3450,6750,2699274.148,1251429.438,521.1153317,1.164809792,527.8532852,47.02865925
827,1,3750,6750,2699574.148,1251429.438,521.8772939,60.77414131,528.2760128,56.89759836
828,1,4050,6750,2699874.148,1251429.438,522.6234342,91.22556436,528.5119817,86.96024048
829,1,4350,6750,2700174.148,1251429.438,523.3254019,133.4053075,528.6288592,129.8294741
830,1,4650,6750,2700474.148,1251429.438,523.9528471,157.7829934,528.6796502,154.8967387
831,1,4950,6750,2700774.148,1251429.438,524.4855444,184.3244824,528.6962951,182.0334346
853,1,450,7050,2696274.148,1251729.438,518.2747786,21.02554893,523.6257119,17.12428805
854,1,750,7050,2696574.148,1251729.438,518.0837759,24.45425467,523.4534322,20.56579857
855,1,1050,7050,2696874.148,1251729.438,517.940072,3.990054231,523.3464771,-2.152032628
856,1,1350,7050,2697174.148,1251729.438,517.8780578,4.052929,523.3617536,-10.47980914
857,1,1650,7050,2697474.148,1251729.438,517.9402813,17.70338548,523.5662921,11.91981898
858,1,1950,7050,2697774.148,1251729.438,518.1639318,19.86481391,524.0052411,13.75170337
859,1,2250,7050,2698074.148,1251729.438,518.5582647,21.39276192,524.6595833,16.76402785
860,1,2550,7050,2698374.148,1251729.438,519.0923993,26.54649293,525.4389467,22.06799777
861,1,2850,7050,2698674.148,1251729.438,519.7116423,43.81255646,526.2249318,39.4972904
862,1,3150,7050,2698974.148,1251729.438,520.3688384,1.164809792,526.9204536,61.31565756
863,1,3450,7050,2699274.148,1251729.438,521.0388006,1.164809792,527.4718458,60.743432
864,1,3750,7050,2699574.148,1251729.438,521.7084677,1.175718007,527.869014,65.00598604
865,1,4050,7050,2699874.148,1251729.438,522.3629763,89.13992511,528.1331152,85.17244031
866,1,4350,7050,2700174.148,1251729.438,522.9822472,127.6759083,528.2984834,124.270961
867,1,4650,7050,2700474.148,1251729.438,523.5458177,154.9011595,528.3977634,151.9425144
868,1,4950,7050,2700774.148,1251729.438,524.0385417,178.222843,528.4551312,175.6967675
890,1,450,7350,2696274.148,1252029.438,518.5740143,30.94389945,524.0083734,26.99162662
891,1,750,7350,2696574.148,1252029.438,518.4414288,17.35781792,523.9224925,11.48428719
892,1,1050,7350,2696874.148,1252029.438,518.3579579,4.974816787,523.9029919,-13.56271411
893,1,1350,7350,2697174.148,1252029.438,518.3475876,17.19981751,523.9845836,11.22374971
894,1,1650,7350,2697474.148,1252029.438,518.4357047,37.54121727,524.2001422,33.43622145
895,1,1950,7350,2697774.148,1252029.438,518.641332,33.1913928,524.5647819,28.84146813
896,1,2250,7350,2698074.148,1252029.438,518.9677663,29.84183359,525.0606118,25.24494373
897,1,2550,7350,2698374.148,1252029.438,519.3988346,39.34148928,525.6363133,34.60674225
898,1,2850,7350,2698674.148,1252029.438,519.9056097,53.56839397,526.2249024,48.94870876
899,1,3150,7350,2698974.148,1252029.438,520.4585545,74.4832611,526.7664603,70.00437303
900,1,3450,7350,2699274.148,1252029.438,521.0348237,1.164809792,527.2224613,66.7914276
901,1,3750,7350,2699574.148,1252029.438,521.6171593,74.99115346,527.5789275,71.82385032
902,1,4050,7350,2699874.148,1252029.438,522.1896292,103.5971638,527.8414708,101.2696403
903,1,4350,7350,2700174.148,1252029.438,522.7358499,144.7317631,528.0265278,141.362361
904,1,4650,7350,2700474.148,1252029.438,523.2404543,175.3316914,528.1531346,172.3425175
905,1,4950,7350,2700774.148,1252029.438,523.6915838,188.1301266,528.2378856,185.4790956
927,1,450,7650,2696274.148,1252329.438,518.866392,37.63663841,524.3482438,33.65175617
928,1,750,7650,2696574.148,1252329.438,518.778589,19.68915739,524.318742,13.59792468
929,1,1050,7650,2696874.148,1252329.438,518.7372844,5.241454598,524.3483359,-11.85853999
930,1,1350,7650,2697174.148,1252329.438,518.7588948,24.91606084,524.4573968,20.69260317
932,1,1950,7650,2697774.148,1252329.438,519.0480727,43.38621815,524.9653559,38.9758206
933,1,2250,7650,2698074.148,1252329.438,519.3273661,38.10390959,525.353667,33.57615756
934,1,2550,7650,2698374.148,1252329.438,519.6875507,46.44741302,525.7953433,41.85617189
935,1,2850,7650,2698674.148,1252329.438,520.1116273,61.36696328,526.2501967,56.76980333
936,1,3150,7650,2698974.148,1252329.438,520.5800826,78.91621582,526.6804066,74.48626007
937,1,3450,7650,2699274.148,1252329.438,521.0747147,84.50262365,527.0588522,82.96198114
938,1,3750,7650,2699574.148,1252329.438,521.579478,81.70663897,527.3721959,78.83613746
939,1,4050,7650,2699874.148,1252329.438,522.0796582,96.13099031,527.6193268,92.55428433
940,1,4350,7650,2700174.148,1252329.438,522.5614142,123.0259107,527.8072041,119.6716692
973,1,3150,7950,2698974.148,1252629.438,520.7134786,98.36102667,526.634954,94.05552224
974,1,3450,7950,2699274.148,1252629.438,521.1395469,106.6248543,526.9513282,102.5010528
975,1,3750,7950,2699574.148,1252629.438,521.5776473,108.977715,527.2244795,105.5463538
976,1,4050,7950,2699874.148,1252629.438,522.0151504,104.3202726,527.4507561,100.8983005
1011,1,3450,8250,2699274.148,1252929.438,521.2174246,138.1085084,526.880846,134.1373358
1012,1,3750,8250,2699574.148,1252929.438,521.5991204,140.373143,527.1185624,136.7583607
1013,1,4050,8250,2699874.148,1252929.438,521.982866,137.4808868,527.322842,134.0938247
